Time/Iteration, TempCalcIterTime(us), ColorCalcIterTime(us), TempCalcIterBest(us), ColorCalcIterBest(us), TempCalcIterWorst(us), ColorCalcIterWorst(us), TempCalcIterAvg(us), ColorCalcIterAvg(us)
1,501.2,12466.9,501.2,12466.9,501.2,12466.9,250.6,6233.45
2,272.0,11469.3,272.0,11469.3,501.2,12466.9,261.3,8851.375
3,279.7,12487.7,272.0,11469.3,501.2,12487.7,270.5,10669.5375
4,465.2,12466.3,272.0,11469.3,501.2,12487.7,367.85,11567.91875
5,276.9,11600.2,272.0,11469.3,501.2,12487.7,322.375,11584.059375
6,280.9,11706.3,272.0,11469.3,501.2,12487.7,301.6375,11645.1796875
7,261.9,12059.1,261.9,11469.3,501.2,12487.7,281.76874999999995,11852.13984375
8,356.8,11545.2,261.9,11469.3,501.2,12487.7,319.28437499999995,11698.669921875
9,273.2,11677.2,261.9,11469.3,501.2,12487.7,296.2421875,11687.9349609375
10,270.2,11859.2,261.9,11469.3,501.2,12487.7,283.22109375,11773.567480468751
11,315.0,11593.7,261.9,11469.3,501.2,12487.7,299.110546875,11683.633740234376
12,310.9,12072.5,261.9,11469.3,501.2,12487.7,305.0052734375,11878.066870117189
13,276.8,11969.4,261.9,11469.3,501.2,12487.7,290.90263671875005,11923.733435058595
14,280.1,12505.3,261.9,11469.3,501.2,12505.3,285.50131835937503,12214.516717529297
15,296.1,11976.5,261.9,11469.3,501.2,12505.3,290.8006591796875,12095.508358764648
16,334.3,14493.7,261.9,11469.3,501.2,14493.7,312.5503295898437,13294.604179382324
17,298.3,12721.6,261.9,11469.3,501.2,14493.7,305.4251647949219,13008.102089691161
18,288.6,13617.3,261.9,11469.3,501.2,14493.7,297.01258239746096,13312.70104484558
19,277.5,13167.5,261.9,11469.3,501.2,14493.7,287.2562911987305,13240.10052242279
20,293.5,13005.6,261.9,11469.3,501.2,14493.7,290.3781455993652,13122.850261211395
21,281.8,12718.9,261.9,11469.3,501.2,14493.7,286.08907279968264,12920.875130605698
22,402.3,12276.5,261.9,11469.3,501.2,14493.7,344.19453639984135,12598.68756530285
23,291.9,12667.8,261.9,11469.3,501.2,14493.7,318.04726819992067,12633.243782651425
24,285.4,12818.3,261.9,11469.3,501.2,14493.7,301.72363409996035,12725.771891325712
25,291.8,12811.1,261.9,11469.3,501.2,14493.7,296.7618170499802,12768.435945662855
26,321.4,12603.6,261.9,11469.3,501.2,14493.7,309.0809085249901,12686.017972831429
27,293.7,13665.8,261.9,11469.3,501.2,14493.7,301.39045426249504,13175.908986415714
28,290.0,12721.0,261.9,11469.3,501.2,14493.7,295.6952271312475,12948.454493207857
29,305.0,12874.1,261.9,11469.3,501.2,14493.7,300.34761356562376,12911.277246603928
30,292.6,13763.5,261.9,11469.3,501.2,14493.7,296.4738067828119,13337.388623301964
31,311.7,13538.5,261.9,11469.3,501.2,14493.7,304.08690339140594,13437.944311650983
32,329.3,12881.9,261.9,11469.3,501.2,14493.7,316.69345169570295,13159.92215582549
33,297.6,13500.6,261.9,11469.3,501.2,14493.7,307.1467258478515,13330.261077912746
34,319.0,14909.7,261.9,11469.3,501.2,14909.7,313.07336292392574,14119.980538956373
35,297.4,12970.6,261.9,11469.3,501.2,14909.7,305.23668146196286,13545.290269478188
36,310.5,13269.8,261.9,11469.3,501.2,14909.7,307.86834073098146,13407.545134739094
37,304.4,13276.3,261.9,11469.3,501.2,14909.7,306.1341703654907,13341.922567369547
38,306.5,12643.8,261.9,11469.3,501.2,14909.7,306.31708518274536,12992.861283684773
39,296.3,13419.8,261.9,11469.3,501.2,14909.7,301.30854259137266,13206.330641842385
40,303.4,13198.7,261.9,11469.3,501.2,14909.7,302.3542712956863,13202.515320921193
41,315.9,13420.3,261.9,11469.3,501.2,14909.7,309.12713564784315,13311.407660460596
42,311.9,13206.9,261.9,11469.3,501.2,14909.7,310.51356782392156,13259.153830230298
43,333.3,13036.4,261.9,11469.3,501.2,14909.7,321.9067839119608,13147.776915115148
44,357.4,12554.4,261.9,11469.3,501.2,14909.7,339.6533919559804,12851.088457557573
45,274.5,13254.8,261.9,11469.3,501.2,14909.7,307.0766959779902,13052.944228778786
46,298.9,13106.3,261.9,11469.3,501.2,14909.7,302.9883479889951,13079.622114389393
47,295.4,13217.0,261.9,11469.3,501.2,14909.7,299.19417399449753,13148.311057194696
48,305.7,12949.6,261.9,11469.3,501.2,14909.7,302.4470869972488,13048.955528597347
49,298.4,12646.6,261.9,11469.3,501.2,14909.7,300.4235434986244,12847.777764298673
50,383.5,12857.9,261.9,11469.3,501.2,14909.7,341.9617717493122,12852.838882149335
51,294.9,12973.8,261.9,11469.3,501.2,14909.7,318.4308858746561,12913.319441074667
52,300.6,14518.5,261.9,11469.3,501.2,14909.7,309.5154429373281,13715.909720537333
53,298.9,13437.2,261.9,11469.3,501.2,14909.7,304.20772146866403,13576.554860268667
54,311.2,13226.6,261.9,11469.3,501.2,14909.7,307.703860734332,13401.577430134334
55,304.5,12779.8,261.9,11469.3,501.2,14909.7,306.101930367166,13090.688715067166
56,291.9,12781.4,261.9,11469.3,501.2,14909.7,299.000965183583,12936.044357533583
57,300.9,13011.2,261.9,11469.3,501.2,14909.7,299.95048259179146,12973.622178766793
58,298.9,13116.4,261.9,11469.3,501.2,14909.7,299.4252412958957,13045.011089383395
59,286.9,12878.6,261.9,11469.3,501.2,14909.7,293.16262064794785,12961.805544691699
60,344.5,12598.1,261.9,11469.3,501.2,14909.7,318.8313103239739,12779.952772345849
61,563.5,18853.7,261.9,11469.3,563.5,18853.7,441.16565516198693,15816.826386172925
62,419.5,20870.0,261.9,11469.3,563.5,20870.0,430.33282758099347,18343.41319308646
63,479.3,23174.4,261.9,11469.3,563.5,23174.4,454.81641379049677,20758.90659654323
64,321.3,19462.0,261.9,11469.3,563.5,23174.4,388.0582068952484,20110.453298271615
65,349.5,21360.9,261.9,11469.3,563.5,23174.4,368.7791034476242,20735.676649135807
66,336.0,15752.4,261.9,11469.3,563.5,23174.4,352.38955172381213,18244.038324567904
67,338.5,14409.0,261.9,11469.3,563.5,23174.4,345.44477586190607,16326.519162283952
68,333.5,14757.2,261.9,11469.3,563.5,23174.4,339.472387930953,15541.859581141976
69,392.1,14710.9,261.9,11469.3,563.5,23174.4,365.7861939654765,15126.379790570987
70,368.2,17817.6,261.9,11469.3,563.5,23174.4,366.9930969827383,16471.989895285493
71,779.1,14287.1,261.9,11469.3,779.1,23174.4,573.0465484913691,15379.544947642746
72,345.7,14518.1,261.9,11469.3,779.1,23174.4,459.37327424568457,14948.822473821372
73,591.6,14112.3,261.9,11469.3,779.1,23174.4,525.4866371228422,14530.561236910686
74,348.1,14072.0,261.9,11469.3,779.1,23174.4,436.79331856142113,14301.280618455343
75,342.3,14606.5,261.9,11469.3,779.1,23174.4,389.54665928071057,14453.89030922767
76,300.9,13746.5,261.9,11469.3,779.1,23174.4,345.22332964035525,14100.195154613835
77,322.3,14046.9,261.9,11469.3,779.1,23174.4,333.76166482017766,14073.547577306917
78,300.4,14291.7,261.9,11469.3,779.1,23174.4,317.0808324100888,14182.623788653458
79,312.7,14022.5,261.9,11469.3,779.1,23174.4,314.8904162050444,14102.561894326729
80,304.9,15600.3,261.9,11469.3,779.1,23174.4,309.8952081025222,14851.430947163364
81,313.4,13453.7,261.9,11469.3,779.1,23174.4,311.64760405126106,14152.565473581682
