Time/Iteration, TempCalcIterTime(us), ColorCalcIterTime(us), TempCalcIterBest(us), ColorCalcIterBest(us), TempCalcIterWorst(us), ColorCalcIterWorst(us), TempCalcIterAvg(us), ColorCalcIterAvg(us)
1,497.3,13247.5,497.3,13247.5,497.3,13247.5,248.65,6623.75
2,329.8,13636.6,329.8,13247.5,497.3,13636.6,289.225,10130.175
3,365.2,13267.0,329.8,13247.5,497.3,13636.6,327.2125,11698.5875
4,329.5,15773.0,329.5,13247.5,497.3,15773.0,328.35625,13735.79375
5,388.8,14114.1,329.5,13247.5,497.3,15773.0,358.578125,13924.946875000001
6,340.0,13904.3,329.5,13247.5,497.3,15773.0,349.2890625,13914.6234375
7,335.1,14197.5,329.5,13247.5,497.3,15773.0,342.19453125,14056.06171875
8,438.3,15534.5,329.5,13247.5,497.3,15773.0,390.247265625,14795.280859375
9,459.1,15137.1,329.5,13247.5,497.3,15773.0,424.67363281250005,14966.1904296875
10,346.2,15875.0,329.5,13247.5,497.3,15875.0,385.43681640625005,15420.59521484375
11,335.8,14338.0,329.5,13247.5,497.3,15875.0,360.618408203125,14879.297607421875
12,321.3,13976.5,321.3,13247.5,497.3,15875.0,340.9592041015625,14427.898803710938
13,371.4,16259.5,321.3,13247.5,497.3,16259.5,356.1796020507812,15343.699401855469
14,454.0,21869.2,321.3,13247.5,497.3,21869.2,405.0898010253906,18606.449700927733
15,319.8,14575.0,319.8,13247.5,497.3,21869.2,362.4449005126953,16590.724850463866
16,560.2,15579.8,319.8,13247.5,560.2,21869.2,461.3224502563477,16085.262425231933
17,434.4,15367.2,319.8,13247.5,560.2,21869.2,447.8612251281738,15726.231212615967
18,600.9,21404.1,319.8,13247.5,600.9,21869.2,524.380612564087,18565.165606307983
19,330.8,16299.9,319.8,13247.5,600.9,21869.2,427.59030628204346,17432.53280315399
20,327.4,14868.1,319.8,13247.5,600.9,21869.2,377.4951531410217,16150.316401576994
21,335.3,13938.9,319.8,13247.5,600.9,21869.2,356.39757657051086,15044.608200788498
22,565.9,14506.6,319.8,13247.5,600.9,21869.2,461.1487882852554,14775.604100394248
23,345.7,14357.3,319.8,13247.5,600.9,21869.2,403.4243941426277,14566.452050197124
24,339.2,13855.6,319.8,13247.5,600.9,21869.2,371.31219707131385,14211.026025098563
25,344.3,13864.1,319.8,13247.5,600.9,21869.2,357.80609853565693,14037.563012549283
26,299.8,13205.3,299.8,13205.3,600.9,21869.2,328.80304926782844,13621.431506274641
27,313.1,13454.1,299.8,13205.3,600.9,21869.2,320.95152463391423,13537.76575313732
28,295.0,13646.2,295.0,13205.3,600.9,21869.2,307.9757623169571,13591.982876568662
29,321.8,13563.5,295.0,13205.3,600.9,21869.2,314.88788115847854,13577.74143828433
30,360.6,12982.7,295.0,12982.7,600.9,21869.2,337.7439405792393,13280.220719142166
31,509.3,18268.7,295.0,12982.7,600.9,21869.2,423.5219702896196,15774.460359571083
