Time/Iteration, TempCalcIterTime(us), ColorCalcIterTime(us), TempCalcIterBest(us), ColorCalcIterBest(us), TempCalcIterWorst(us), ColorCalcIterWorst(us), TempCalcIterAvg(us), ColorCalcIterAvg(us)
1,728.8,18417.5,728.8,18417.5,728.8,18417.5,364.4,9208.75
2,531.6,14448.8,531.6,14448.8,728.8,18417.5,448.0,11828.775
3,537.5,13974.7,531.6,13974.7,728.8,18417.5,492.75,12901.7375
4,351.2,14900.2,351.2,13974.7,728.8,18417.5,421.975,13900.96875
5,482.3,14918.1,351.2,13974.7,728.8,18417.5,452.13750000000005,14409.534375
6,331.8,15216.2,331.8,13974.7,728.8,18417.5,391.96875,14812.8671875
7,315.9,15098.0,315.9,13974.7,728.8,18417.5,353.934375,14955.43359375
8,332.6,14368.8,315.9,13974.7,728.8,18417.5,343.2671875,14662.116796875
9,329.3,14745.3,315.9,13974.7,728.8,18417.5,336.28359375,14703.708398437499
10,347.1,14401.3,315.9,13974.7,728.8,18417.5,341.691796875,14552.504199218749
11,310.6,13600.2,310.6,13600.2,728.8,18417.5,326.1458984375,14076.352099609376
12,315.3,13657.7,310.6,13600.2,728.8,18417.5,320.72294921875005,13867.026049804688
13,337.2,13701.9,310.6,13600.2,728.8,18417.5,328.96147460937505,13784.463024902343
14,305.1,14135.1,305.1,13600.2,728.8,18417.5,317.03073730468753,13959.781512451173
15,333.0,14137.3,305.1,13600.2,728.8,18417.5,325.0153686523438,14048.540756225586
16,304.6,14496.5,304.6,13600.2,728.8,18417.5,314.8076843261719,14272.520378112793
17,294.2,13732.8,294.2,13600.2,728.8,18417.5,304.50384216308595,14002.660189056396
18,325.0,14002.2,294.2,13600.2,728.8,18417.5,314.75192108154295,14002.430094528198
19,330.7,14306.6,294.2,13600.2,728.8,18417.5,322.72596054077144,14154.5150472641
20,404.2,13744.2,294.2,13600.2,728.8,18417.5,363.46298027038574,13949.35752363205
21,301.7,15060.5,294.2,13600.2,728.8,18417.5,332.5814901351929,14504.928761816025
22,327.9,14369.7,294.2,13600.2,728.8,18417.5,330.24074506759644,14437.314380908014
23,291.8,13348.2,291.8,13348.2,728.8,18417.5,311.0203725337982,13892.757190454007
24,315.3,13927.1,291.8,13348.2,728.8,18417.5,313.16018626689913,13909.928595227004
25,291.9,14107.7,291.8,13348.2,728.8,18417.5,302.53009313344955,14008.814297613502
26,308.2,14197.9,291.8,13348.2,728.8,18417.5,305.3650465667248,14103.35714880675
27,321.8,13191.7,291.8,13191.7,728.8,18417.5,313.58252328336243,13647.528574403375
28,387.7,13790.6,291.8,13191.7,728.8,18417.5,350.64126164168124,13719.064287201687
29,304.9,13620.5,291.8,13191.7,728.8,18417.5,327.7706308208406,13669.782143600843
30,306.0,13801.3,291.8,13191.7,728.8,18417.5,316.8853154104203,13735.54107180042
31,363.7,13754.2,291.8,13191.7,728.8,18417.5,340.2926577052101,13744.87053590021
32,315.6,14033.4,291.8,13191.7,728.8,18417.5,327.94632885260506,13889.135267950105
33,315.1,13503.1,291.8,13191.7,728.8,18417.5,321.5231644263025,13696.117633975053
34,344.7,13252.9,291.8,13191.7,728.8,18417.5,333.1115822131512,13474.508816987527
35,331.0,13550.4,291.8,13191.7,728.8,18417.5,332.0557911065756,13512.454408493762
36,292.0,13591.5,291.8,13191.7,728.8,18417.5,312.0278955532878,13551.977204246881
