Time/Iteration, TempCalcIterTime(us), ColorCalcIterTime(us), TempCalcIterBest(us), ColorCalcIterBest(us), TempCalcIterWorst(us), ColorCalcIterWorst(us), TempCalcIterAvg(us), ColorCalcIterAvg(us)
1,444.4,12380.6,444.4,12380.6,444.4,12380.6,222.2,6190.3
2,286.0,11827.4,286.0,11827.4,444.4,12380.6,254.1,9008.85
3,274.0,12247.2,274.0,11827.4,444.4,12380.6,264.05,10628.025000000001
4,289.7,11797.8,274.0,11797.8,444.4,12380.6,276.875,11212.9125
5,338.8,11866.9,274.0,11797.8,444.4,12380.6,307.8375,11539.90625
6,260.8,11806.6,260.8,11797.8,444.4,12380.6,284.31875,11673.253125
7,248.9,12399.8,248.9,11797.8,444.4,12399.8,266.609375,12036.5265625
8,260.4,12691.9,248.9,11797.8,444.4,12691.9,263.5046875,12364.213281249999
9,274.6,12745.0,248.9,11797.8,444.4,12745.0,269.05234375,12554.606640625
10,278.5,11632.3,248.9,11632.3,444.4,12745.0,273.776171875,12093.4533203125
11,275.2,13447.5,248.9,11632.3,444.4,13447.5,274.4880859375,12770.47666015625
12,447.8,13182.7,248.9,11632.3,447.8,13447.5,361.14404296875,12976.588330078124
13,277.7,12639.6,248.9,11632.3,447.8,13447.5,319.422021484375,12808.094165039063
14,261.1,13227.0,248.9,11632.3,447.8,13447.5,290.2610107421875,13017.547082519532
15,298.9,13823.9,248.9,11632.3,447.8,13823.9,294.58050537109375,13420.723541259766
16,477.1,13509.8,248.9,11632.3,477.1,13823.9,385.8402526855469,13465.261770629882
17,407.0,14084.4,248.9,11632.3,477.1,14084.4,396.4201263427734,13774.830885314941
18,273.7,13702.9,248.9,11632.3,477.1,14084.4,335.0600631713867,13738.86544265747
19,275.2,14239.6,248.9,11632.3,477.1,14239.6,305.13003158569336,13989.232721328735
20,295.6,13893.7,248.9,11632.3,477.1,14239.6,300.3650157928467,13941.466360664368
21,444.4,17364.5,248.9,11632.3,477.1,17364.5,372.38250789642336,15652.983180332183
22,481.8,14766.5,248.9,11632.3,481.8,17364.5,427.0912539482117,15209.741590166092
23,413.9,15736.6,248.9,11632.3,481.8,17364.5,420.49562697410585,15473.170795083046
24,567.1,15995.7,248.9,11632.3,567.1,17364.5,493.79781348705296,15734.435397541523
25,417.1,14464.1,248.9,11632.3,567.1,17364.5,455.4489067435265,15099.267698770762
26,322.5,15061.6,248.9,11632.3,567.1,17364.5,388.9744533717633,15080.433849385381
27,351.6,13912.9,248.9,11632.3,567.1,17364.5,370.28722668588165,14496.66692469269
28,389.6,14385.8,248.9,11632.3,567.1,17364.5,379.9436133429408,14441.233462346345
29,316.3,14837.1,248.9,11632.3,567.1,17364.5,348.1218066714704,14639.166731173173
30,368.2,14773.7,248.9,11632.3,567.1,17364.5,358.16090333573516,14706.433365586587
31,320.2,15382.5,248.9,11632.3,567.1,17364.5,339.1804516678676,15044.466682793292
32,314.4,14433.7,248.9,11632.3,567.1,17364.5,326.7902258339338,14739.083341396647
33,321.6,14320.8,248.9,11632.3,567.1,17364.5,324.1951129169669,14529.941670698323
34,325.2,14200.2,248.9,11632.3,567.1,17364.5,324.6975564584834,14365.070835349161
35,340.6,13778.8,248.9,11632.3,567.1,17364.5,332.6487782292417,14071.93541767458
36,322.3,14289.8,248.9,11632.3,567.1,17364.5,327.47438911462086,14180.86770883729
37,429.3,13400.7,248.9,11632.3,567.1,17364.5,378.3871945573104,13790.783854418645
38,327.4,13874.8,248.9,11632.3,567.1,17364.5,352.8935972786552,13832.791927209322
39,352.3,17329.1,248.9,11632.3,567.1,17364.5,352.59679863932763,15580.94596360466
40,318.6,15058.8,248.9,11632.3,567.1,17364.5,335.5983993196638,15319.87298180233
41,323.1,13790.3,248.9,11632.3,567.1,17364.5,329.3491996598319,14555.086490901165
42,309.5,16029.8,248.9,11632.3,567.1,17364.5,319.42459982991596,15292.443245450582
43,457.8,16735.6,248.9,11632.3,567.1,17364.5,388.612299914958,16014.02162272529
44,323.6,18116.7,248.9,11632.3,567.1,18116.7,356.10614995747903,17065.360811362647
45,303.6,15468.9,248.9,11632.3,567.1,18116.7,329.8530749787395,16267.130405681324
46,314.9,14152.7,248.9,11632.3,567.1,18116.7,322.37653748936975,15209.915202840662
47,306.7,14749.5,248.9,11632.3,567.1,18116.7,314.53826874468484,14979.70760142033
48,306.5,14289.0,248.9,11632.3,567.1,18116.7,310.5191343723424,14634.353800710165
49,327.0,13767.2,248.9,11632.3,567.1,18116.7,318.75956718617124,14200.776900355082
50,391.7,14381.8,248.9,11632.3,567.1,18116.7,355.2297835930856,14291.28845017754
51,330.7,14493.1,248.9,11632.3,567.1,18116.7,342.9648917965428,14392.19422508877
