Time/Iteration, TempCalcIterTime(us), ColorCalcIterTime(us), TempCalcIterBest(us), ColorCalcIterBest(us), TempCalcIterWorst(us), ColorCalcIterWorst(us), TempCalcIterAvg(us), ColorCalcIterAvg(us)
1,632.4,22930.2,632.4,22930.2,632.4,22930.2,316.2,11465.1
2,391.2,29695.4,391.2,22930.2,632.4,29695.4,353.7,20580.25
3,436.3,27373.3,391.2,22930.2,632.4,29695.4,395.0,23976.775
4,439.6,28199.9,391.2,22930.2,632.4,29695.4,417.3,26088.3375
5,504.0,37294.3,391.2,22930.2,632.4,37294.3,460.65,31691.318750000002
6,843.6,36403.6,391.2,22930.2,843.6,37294.3,652.125,34047.459375
7,656.0,30195.7,391.2,22930.2,843.6,37294.3,654.0625,32121.5796875
8,636.7,28720.2,391.2,22930.2,843.6,37294.3,645.38125,30420.889843750003
9,795.1,30094.8,391.2,22930.2,843.6,37294.3,720.240625,30257.844921875003
10,944.8,26162.5,391.2,22930.2,944.8,37294.3,832.5203125,28210.1724609375
11,670.3,28726.3,391.2,22930.2,944.8,37294.3,751.41015625,28468.23623046875
12,411.3,17701.4,391.2,17701.4,944.8,37294.3,581.355078125,23084.818115234375
13,405.9,19984.9,391.2,17701.4,944.8,37294.3,493.6275390625,21534.85905761719
14,423.3,28285.5,391.2,17701.4,944.8,37294.3,458.46376953125,24910.179528808592
15,392.7,25860.3,391.2,17701.4,944.8,37294.3,425.581884765625,25385.239764404294
16,449.2,18339.9,391.2,17701.4,944.8,37294.3,437.39094238281245,21862.569882202148
17,430.3,18885.4,391.2,17701.4,944.8,37294.3,433.8454711914062,20373.984941101073
18,873.5,29485.1,391.2,17701.4,944.8,37294.3,653.6727355957031,24929.542470550536
19,582.0,25468.9,391.2,17701.4,944.8,37294.3,617.8363677978516,25199.22123527527
20,425.7,32021.9,391.2,17701.4,944.8,37294.3,521.7681838989258,28610.560617637635
21,903.1,33643.0,391.2,17701.4,944.8,37294.3,712.434091949463,31126.780308818816
22,690.7,32930.0,391.2,17701.4,944.8,37294.3,701.5670459747315,32028.390154409408
23,638.8,24396.4,391.2,17701.4,944.8,37294.3,670.1835229873657,28212.395077204703
24,512.9,23294.0,391.2,17701.4,944.8,37294.3,591.5417614936828,25753.19753860235
25,385.0,16458.1,385.0,16458.1,944.8,37294.3,488.2708807468414,21105.648769301173
26,392.3,16768.6,385.0,16458.1,944.8,37294.3,440.28544037342067,18937.124384650586
27,400.4,16095.4,385.0,16095.4,944.8,37294.3,420.3427201867103,17516.262192325292
28,379.1,15979.6,379.1,15979.6,944.8,37294.3,399.7213600933552,16747.931096162647
29,541.5,15865.8,379.1,15865.8,944.8,37294.3,470.6106800466776,16306.865548081323
30,655.8,16563.1,379.1,15865.8,944.8,37294.3,563.2053400233387,16434.98277404066
31,375.7,17097.9,375.7,15865.8,944.8,37294.3,469.4526700116694,16766.44138702033
32,407.4,14898.4,375.7,14898.4,944.8,37294.3,438.4263350058347,15832.420693510165
33,376.2,15192.2,375.7,14898.4,944.8,37294.3,407.31316750291734,15512.310346755083
34,373.8,16748.0,373.8,14898.4,944.8,37294.3,390.5565837514587,16130.155173377541
35,396.3,14809.5,373.8,14809.5,944.8,37294.3,393.4282918757293,15469.82758668877
36,336.6,14015.0,336.6,14015.0,944.8,37294.3,365.01414593786467,14742.413793344385
37,328.8,14169.1,328.8,14015.0,944.8,37294.3,346.9070729689323,14455.756896672192
38,331.2,14402.7,328.8,14015.0,944.8,37294.3,339.0535364844661,14429.228448336096
39,326.5,15225.1,326.5,14015.0,944.8,37294.3,332.77676824223306,14827.16422416805
40,335.2,14021.6,326.5,14015.0,944.8,37294.3,333.9883841211165,14424.382112084026
41,332.2,14899.7,326.5,14015.0,944.8,37294.3,333.09419206055827,14662.041056042013
42,336.3,14852.5,326.5,14015.0,944.8,37294.3,334.6970960302791,14757.270528021007
43,334.8,14816.3,326.5,14015.0,944.8,37294.3,334.7485480151396,14786.785264010503
44,324.4,21867.8,324.4,14015.0,944.8,37294.3,329.5742740075698,18327.29263200525
45,676.8,33376.6,324.4,14015.0,944.8,37294.3,503.18713700378487,25851.946316002624
46,656.2,23726.1,324.4,14015.0,944.8,37294.3,579.6935685018925,24789.023158001313
47,405.8,47434.9,324.4,14015.0,944.8,47434.9,492.74678425094623,36111.96157900066
48,799.6,32559.4,324.4,14015.0,944.8,47434.9,646.1733921254731,34335.68078950033
49,731.1,32143.3,324.4,14015.0,944.8,47434.9,688.6366960627365,33239.490394750166
50,634.3,36693.5,324.4,14015.0,944.8,47434.9,661.4683480313682,34966.49519737509
51,526.2,20302.9,324.4,14015.0,944.8,47434.9,593.8341740156841,27634.697598687544
52,407.8,20820.4,324.4,14015.0,944.8,47434.9,500.817087007842,24227.54879934377
53,418.4,20461.1,324.4,14015.0,944.8,47434.9,459.608543503921,22344.324399671885
54,720.8,22294.4,324.4,14015.0,944.8,47434.9,590.2042717519605,22319.362199835945
