Time/Iteration, TempCalcIterTime(us), ColorCalcIterTime(us), TempCalcIterBest(us), ColorCalcIterBest(us), TempCalcIterWorst(us), ColorCalcIterWorst(us), TempCalcIterAvg(us), ColorCalcIterAvg(us)
1,563.4,14800.5,563.4,14800.5,563.4,14800.5,281.7,7400.25
2,1003.9,17230.6,563.4,14800.5,1003.9,17230.6,642.8,12315.425
3,401.4,16762.5,401.4,14800.5,1003.9,17230.6,522.0999999999999,14538.9625
4,356.4,17584.9,356.4,14800.5,1003.9,17584.9,439.24999999999994,16061.931250000001
5,478.1,17296.2,356.4,14800.5,1003.9,17584.9,458.67499999999995,16679.065625000003
6,367.4,17577.8,356.4,14800.5,1003.9,17584.9,413.03749999999997,17128.432812500003
7,383.4,17681.3,356.4,14800.5,1003.9,17681.3,398.21875,17404.866406250003
8,443.7,26283.7,356.4,14800.5,1003.9,26283.7,420.959375,21844.283203125
9,385.1,17647.6,356.4,14800.5,1003.9,26283.7,403.0296875,19745.9416015625
10,338.8,16542.0,338.8,14800.5,1003.9,26283.7,370.91484375000005,18143.97080078125
11,360.7,15882.1,338.8,14800.5,1003.9,26283.7,365.80742187500005,17013.035400390625
12,381.7,18522.6,338.8,14800.5,1003.9,26283.7,373.75371093750005,17767.81770019531
13,474.4,17884.3,338.8,14800.5,1003.9,26283.7,424.07685546875,17826.058850097656
14,364.6,16023.0,338.8,14800.5,1003.9,26283.7,394.33842773437505,16924.52942504883
15,334.6,16285.6,334.6,14800.5,1003.9,26283.7,364.46921386718753,16605.064712524414
16,361.7,15532.7,334.6,14800.5,1003.9,26283.7,363.08460693359376,16068.882356262207
17,338.3,17524.1,334.6,14800.5,1003.9,26283.7,350.6923034667969,16796.491178131102
18,515.8,15971.2,334.6,14800.5,1003.9,26283.7,433.2461517333984,16383.845589065551
19,377.1,17374.9,334.6,14800.5,1003.9,26283.7,405.1730758666992,16879.372794532777
20,586.3,15946.4,334.6,14800.5,1003.9,26283.7,495.7365379333496,16412.88639726639
21,361.7,15421.6,334.6,14800.5,1003.9,26283.7,428.7182689666748,15917.243198633194
22,388.0,16650.4,334.6,14800.5,1003.9,26283.7,408.3591344833374,16283.821599316598
23,365.4,15049.1,334.6,14800.5,1003.9,26283.7,386.8795672416687,15666.4607996583
24,376.5,14732.5,334.6,14732.5,1003.9,26283.7,381.68978362083436,15199.48039982915
25,338.5,20088.0,334.6,14732.5,1003.9,26283.7,360.09489181041715,17643.740199914573
26,804.5,17471.0,334.6,14732.5,1003.9,26283.7,582.2974459052086,17557.370099957287
27,495.6,17619.2,334.6,14732.5,1003.9,26283.7,538.9487229526044,17588.285049978644
28,369.1,19242.1,334.6,14732.5,1003.9,26283.7,454.0243614763022,18415.19252498932
29,327.3,15959.7,327.3,14732.5,1003.9,26283.7,390.6621807381511,17187.44626249466
30,366.3,22187.9,327.3,14732.5,1003.9,26283.7,378.48109036907556,19687.67313124733
31,367.0,14312.1,327.3,14312.1,1003.9,26283.7,372.7405451845378,16999.886565623667
