Time/Iteration, TempCalcIterTime(us), ColorCalcIterTime(us), TempCalcIterBest(us), ColorCalcIterBest(us), TempCalcIterWorst(us), ColorCalcIterWorst(us), TempCalcIterAvg(us), ColorCalcIterAvg(us)
1,612.7,15449.5,612.7,15449.5,612.7,15449.5,306.35,7724.75
2,421.2,15579.1,421.2,15449.5,612.7,15579.1,363.775,11651.925
3,559.1,15493.5,421.2,15449.5,612.7,15579.1,461.4375,13572.7125
4,527.4,18558.4,421.2,15449.5,612.7,18558.4,494.41875,16065.556250000001
5,374.7,18902.4,374.7,15449.5,612.7,18902.4,434.559375,17483.978125
6,360.8,14927.0,360.8,14927.0,612.7,18902.4,397.6796875,16205.4890625
7,320.6,15725.4,320.6,14927.0,612.7,18902.4,359.13984375,15965.44453125
8,571.1,15689.5,320.6,14927.0,612.7,18902.4,465.11992187500005,15827.472265625
9,341.0,16431.5,320.6,14927.0,612.7,18902.4,403.0599609375,16129.4861328125
10,373.7,16298.8,320.6,14927.0,612.7,18902.4,388.37998046875,16214.14306640625
11,459.3,16033.5,320.6,14927.0,612.7,18902.4,423.839990234375,16123.821533203125
12,588.4,15292.9,320.6,14927.0,612.7,18902.4,506.1199951171875,15708.360766601563
13,337.0,15695.2,320.6,14927.0,612.7,18902.4,421.55999755859375,15701.780383300782
14,330.3,14890.8,320.6,14890.8,612.7,18902.4,375.92999877929685,15296.29019165039
15,360.6,15813.0,320.6,14890.8,612.7,18902.4,368.26499938964844,15554.645095825195
16,325.4,15535.8,320.6,14890.8,612.7,18902.4,346.8324996948242,15545.222547912597
17,382.1,14401.4,320.6,14401.4,612.7,18902.4,364.4662498474121,14973.311273956298
18,442.2,15876.0,320.6,14401.4,612.7,18902.4,403.333124923706,15424.65563697815
19,358.3,14932.9,320.6,14401.4,612.7,18902.4,380.816562461853,15178.777818489074
20,328.5,13946.6,320.6,13946.6,612.7,18902.4,354.6582812309265,14562.688909244538
21,296.1,15017.0,296.1,13946.6,612.7,18902.4,325.37914061546326,14789.844454622269
22,316.2,16006.4,296.1,13946.6,612.7,18902.4,320.78957030773165,15398.122227311134
23,316.2,15732.2,296.1,13946.6,612.7,18902.4,318.4947851538658,15565.161113655568
24,306.1,16706.6,296.1,13946.6,612.7,18902.4,312.2973925769329,16135.880556827782
25,321.4,13820.1,296.1,13820.1,612.7,18902.4,316.84869628846644,14977.99027841389
26,305.5,14384.8,296.1,13820.1,612.7,18902.4,311.17434814423325,14681.395139206945
27,308.8,14175.4,296.1,13820.1,612.7,18902.4,309.98717407211666,14428.397569603472
28,332.1,14714.8,296.1,13820.1,612.7,18902.4,321.04358703605834,14571.598784801736
29,356.7,15316.3,296.1,13820.1,612.7,18902.4,338.87179351802916,14943.949392400868
30,329.3,14567.3,296.1,13820.1,612.7,18902.4,334.0858967590146,14755.624696200433
31,345.1,14148.3,296.1,13820.1,612.7,18902.4,339.59294837950733,14451.962348100216
32,324.0,14066.4,296.1,13820.1,612.7,18902.4,331.79647418975367,14259.181174050107
33,324.0,15873.4,296.1,13820.1,612.7,18902.4,327.89823709487683,15066.290587025054
34,311.8,14462.4,296.1,13820.1,612.7,18902.4,319.8491185474384,14764.345293512528
35,313.6,13899.0,296.1,13820.1,612.7,18902.4,316.72455927371925,14331.672646756264
36,297.2,13711.2,296.1,13711.2,612.7,18902.4,306.96227963685965,14021.436323378133
37,302.6,14250.1,296.1,13711.2,612.7,18902.4,304.78113981842984,14135.768161689066
38,318.6,13958.7,296.1,13711.2,612.7,18902.4,311.6905699092149,14047.234080844533
39,339.0,15173.4,296.1,13711.2,612.7,18902.4,325.34528495460745,14610.317040422266
40,327.1,20287.1,296.1,13711.2,612.7,20287.1,326.22264247730374,17448.708520211134
41,326.9,15540.1,296.1,13711.2,612.7,20287.1,326.5613212386519,16494.404260105566
42,337.1,15789.0,296.1,13711.2,612.7,20287.1,331.83066061932595,16141.702130052783
43,317.9,15696.2,296.1,13711.2,612.7,20287.1,324.86533030966297,15918.951065026391
44,321.3,14871.8,296.1,13711.2,612.7,20287.1,323.0826651548315,15395.375532513195
45,481.1,14728.5,296.1,13711.2,612.7,20287.1,402.09133257741576,15061.937766256597
46,303.2,14835.8,296.1,13711.2,612.7,20287.1,352.64566628870784,14948.868883128298
47,304.4,14549.2,296.1,13711.2,612.7,20287.1,328.5228331443539,14749.034441564148
48,308.9,13860.8,296.1,13711.2,612.7,20287.1,318.711416572177,14304.917220782074
49,297.5,14502.6,296.1,13711.2,612.7,20287.1,308.1057082860885,14403.758610391036
50,307.5,13858.4,296.1,13711.2,612.7,20287.1,307.8028541430442,14131.079305195519
51,296.3,14849.1,296.1,13711.2,612.7,20287.1,302.0514270715221,14490.089652597759
52,446.2,13713.5,296.1,13711.2,612.7,20287.1,374.12571353576107,14101.79482629888
53,299.6,13883.4,296.1,13711.2,612.7,20287.1,336.86285676788054,13992.59741314944
54,298.1,15324.9,296.1,13711.2,612.7,20287.1,317.4814283839403,14658.74870657472
