Time/Iteration, TempCalcIterTime(us), ColorCalcIterTime(us), TempCalcIterBest(us), ColorCalcIterBest(us), TempCalcIterWorst(us), ColorCalcIterWorst(us), TempCalcIterAvg(us), ColorCalcIterAvg(us)
1,491.4,15423.6,491.4,15423.6,491.4,15423.6,245.7,7711.8
2,318.0,15166.6,318.0,15166.6,491.4,15423.6,281.85,11439.2
3,574.8,21715.7,318.0,15166.6,574.8,21715.7,428.325,16577.45
4,380.7,15699.7,318.0,15166.6,574.8,21715.7,404.5125,16138.575
5,507.9,19609.9,318.0,15166.6,574.8,21715.7,456.20624999999995,17874.237500000003
6,490.6,20917.9,318.0,15166.6,574.8,21715.7,473.403125,19396.068750000002
7,435.3,18724.4,318.0,15166.6,574.8,21715.7,454.3515625,19060.234375
8,328.3,14719.4,318.0,14719.4,574.8,21715.7,391.32578125,16889.8171875
9,316.2,15189.3,316.2,14719.4,574.8,21715.7,353.76289062499995,16039.55859375
10,390.7,17287.2,316.2,14719.4,574.8,21715.7,372.2314453125,16663.379296875
11,592.7,17872.0,316.2,14719.4,592.7,21715.7,482.46572265625,17267.6896484375
12,408.5,20398.1,316.2,14719.4,592.7,21715.7,445.482861328125,18832.894824218747
13,367.5,27206.6,316.2,14719.4,592.7,27206.6,406.4914306640625,23019.747412109373
14,693.4,32610.4,316.2,14719.4,693.4,32610.4,549.9457153320312,27815.07370605469
15,516.7,27649.9,316.2,14719.4,693.4,32610.4,533.3228576660156,27732.486853027345
16,799.7,19079.6,316.2,14719.4,799.7,32610.4,666.5114288330078,23406.043426513672
17,358.9,17564.6,316.2,14719.4,799.7,32610.4,512.705714416504,20485.321713256835
18,433.5,17510.7,316.2,14719.4,799.7,32610.4,473.102857208252,18998.010856628418
19,391.9,17462.9,316.2,14719.4,799.7,32610.4,432.501428604126,18230.45542831421
20,438.6,17273.8,316.2,14719.4,799.7,32610.4,435.550714302063,17752.127714157104
21,359.4,18735.5,316.2,14719.4,799.7,32610.4,397.4753571510315,18243.813857078552
22,1216.6,22145.1,316.2,14719.4,1216.6,32610.4,807.0376785755157,20194.456928539275
23,377.5,15357.4,316.2,14719.4,1216.6,32610.4,592.2688392877578,17775.928464269637
24,360.0,14950.2,316.2,14719.4,1216.6,32610.4,476.1344196438789,16363.064232134819
25,367.7,15051.2,316.2,14719.4,1216.6,32610.4,421.9172098219394,15707.132116067409
26,462.2,15056.7,316.2,14719.4,1216.6,32610.4,442.05860491096973,15381.916058033705
27,340.4,16018.2,316.2,14719.4,1216.6,32610.4,391.22930245548486,15700.058029016853
28,324.3,15341.0,316.2,14719.4,1216.6,32610.4,357.76465122774243,15520.529014508425
29,347.4,16036.5,316.2,14719.4,1216.6,32610.4,352.5823256138712,15778.514507254213
30,348.3,17410.5,316.2,14719.4,1216.6,32610.4,350.4411628069356,16594.507253627107
31,356.6,14937.6,316.2,14719.4,1216.6,32610.4,353.5205814034678,15766.053626813555
32,311.9,14881.6,311.9,14719.4,1216.6,32610.4,332.7102907017339,15323.826813406777
33,328.6,21577.9,311.9,14719.4,1216.6,32610.4,330.655145350867,18450.86340670339
34,687.0,19270.9,311.9,14719.4,1216.6,32610.4,508.8275726754335,18860.881703351697
35,387.5,16087.5,311.9,14719.4,1216.6,32610.4,448.1637863377167,17474.19085167585
36,353.9,17868.3,311.9,14719.4,1216.6,32610.4,401.03189316885835,17671.245425837922
37,599.8,18025.1,311.9,14719.4,1216.6,32610.4,500.41594658442915,17848.17271291896
38,374.4,16911.5,311.9,14719.4,1216.6,32610.4,437.4079732922146,17379.83635645948
39,378.5,18921.1,311.9,14719.4,1216.6,32610.4,407.9539866461073,18150.46817822974
40,495.7,16460.0,311.9,14719.4,1216.6,32610.4,451.82699332305367,17305.23408911487
41,339.7,21010.2,311.9,14719.4,1216.6,32610.4,395.7634966615268,19157.717044557437
42,671.6,19108.1,311.9,14719.4,1216.6,32610.4,533.6817483307634,19132.908522278718
43,479.8,18939.0,311.9,14719.4,1216.6,32610.4,506.7408741653817,19035.95426113936
44,403.6,16454.1,311.9,14719.4,1216.6,32610.4,455.17043708269085,17745.02713056968
45,411.2,20445.7,311.9,14719.4,1216.6,32610.4,433.1852185413454,19095.36356528484
46,455.5,21679.9,311.9,14719.4,1216.6,32610.4,444.3426092706727,20387.63178264242
47,589.5,26383.7,311.9,14719.4,1216.6,32610.4,516.9213046353364,23385.66589132121
48,627.1,30005.3,311.9,14719.4,1216.6,32610.4,572.0106523176682,26695.482945660602
49,733.8,25619.9,311.9,14719.4,1216.6,32610.4,652.9053261588341,26157.6914728303
50,645.3,17872.1,311.9,14719.4,1216.6,32610.4,649.102663079417,22014.89573641515
51,479.4,17202.6,311.9,14719.4,1216.6,32610.4,564.2513315397084,19608.747868207574
52,370.5,15999.8,311.9,14719.4,1216.6,32610.4,467.3756657698542,17804.27393410379
53,357.0,16380.4,311.9,14719.4,1216.6,32610.4,412.1878328849271,17092.336967051895
54,333.4,15399.7,311.9,14719.4,1216.6,32610.4,372.79391644246357,16246.018483525948
55,343.7,15391.0,311.9,14719.4,1216.6,32610.4,358.2469582212318,15818.509241762975
56,332.2,17105.4,311.9,14719.4,1216.6,32610.4,345.2234791106159,16461.954620881486
57,358.7,14644.3,311.9,14644.3,1216.6,32610.4,351.961739555308,15553.127310440743
58,349.8,14465.2,311.9,14465.2,1216.6,32610.4,350.88086977765397,15009.16365522037
59,556.3,16030.6,311.9,14465.2,1216.6,32610.4,453.59043488882696,15519.881827610185
60,574.7,14952.5,311.9,14465.2,1216.6,32610.4,514.1452174444134,15236.190913805092
61,379.7,13793.8,311.9,13793.8,1216.6,32610.4,446.92260872220675,14514.995456902547
62,322.0,14015.2,311.9,13793.8,1216.6,32610.4,384.4613043611034,14265.097728451274
63,317.6,14050.5,311.9,13793.8,1216.6,32610.4,351.03065218055167,14157.798864225637
64,318.9,14141.1,311.9,13793.8,1216.6,32610.4,334.9653260902758,14149.449432112819
65,317.6,13764.0,311.9,13764.0,1216.6,32610.4,326.28266304513795,13956.72471605641
66,312.9,13590.8,311.9,13590.8,1216.6,32610.4,319.59133152256896,13773.762358028205
67,341.4,13486.4,311.9,13486.4,1216.6,32610.4,330.4956657612845,13630.081179014102
68,286.6,13553.6,286.6,13486.4,1216.6,32610.4,308.54783288064226,13591.84058950705
69,314.1,13063.4,286.6,13063.4,1216.6,32610.4,311.3239164403211,13327.620294753524
70,295.7,18391.9,286.6,13063.4,1216.6,32610.4,303.5119582201605,15859.760147376763
71,414.5,18391.3,286.6,13063.4,1216.6,32610.4,359.00597911008026,17125.53007368838
72,585.1,14911.4,286.6,13063.4,1216.6,32610.4,472.05298955504014,16018.46503684419
73,323.7,13388.8,286.6,13063.4,1216.6,32610.4,397.87649477752007,14703.632518422095
74,286.3,13439.2,286.3,13063.4,1216.6,32610.4,342.08824738876,14071.416259211048
75,294.1,12817.3,286.3,12817.3,1216.6,32610.4,318.09412369438,13444.358129605524
76,406.2,12703.5,286.3,12703.5,1216.6,32610.4,362.14706184719,13073.929064802762
77,349.6,13360.9,286.3,12703.5,1216.6,32610.4,355.873530923595,13217.41453240138
78,284.7,13118.5,284.7,12703.5,1216.6,32610.4,320.2867654617975,13167.95726620069
79,296.3,12673.0,284.7,12673.0,1216.6,32610.4,308.29338273089877,12920.478633100345
80,281.2,13053.2,281.2,12673.0,1216.6,32610.4,294.74669136544935,12986.839316550173
81,287.7,13556.7,281.2,12673.0,1216.6,32610.4,291.2233456827247,13271.769658275087
82,513.0,13088.1,281.2,12673.0,1216.6,32610.4,402.11167284136235,13179.934829137543
83,415.7,13888.1,281.2,12673.0,1216.6,32610.4,408.90583642068117,13534.01741456877
84,302.4,13867.8,281.2,12673.0,1216.6,32610.4,355.65291821034054,13700.908707284385
85,284.3,14528.8,281.2,12673.0,1216.6,32610.4,319.9764591051703,14114.854353642193
86,281.7,13467.2,281.2,12673.0,1216.6,32610.4,300.8382295525852,13791.027176821097
87,295.7,13131.2,281.2,12673.0,1216.6,32610.4,298.26911477629255,13461.11358841055
88,301.4,12641.3,281.2,12641.3,1216.6,32610.4,299.83455738814627,13051.206794205274
89,258.2,14358.7,258.2,12641.3,1216.6,32610.4,279.0172786940731,13704.953397102638
90,291.3,13040.4,258.2,12641.3,1216.6,32610.4,285.15863934703657,13372.676698551319
91,332.8,14122.3,258.2,12641.3,1216.6,32610.4,308.97931967351826,13747.48834927566
92,283.6,12979.3,258.2,12641.3,1216.6,32610.4,296.28965983675914,13363.39417463783
93,278.9,12908.9,258.2,12641.3,1216.6,32610.4,287.59482991837956,13136.147087318914
94,422.4,13037.7,258.2,12641.3,1216.6,32610.4,354.99741495918977,13086.923543659457
95,307.5,14662.7,258.2,12641.3,1216.6,32610.4,331.2487074795949,13874.811771829729
96,312.0,13855.1,258.2,12641.3,1216.6,32610.4,321.62435373979747,13864.955885914864
97,271.0,14438.4,258.2,12641.3,1216.6,32610.4,296.31217686989874,14151.67794295743
98,285.6,15635.2,258.2,12641.3,1216.6,32610.4,290.9560884349494,14893.438971478716
99,368.4,16136.2,258.2,12641.3,1216.6,32610.4,329.6780442174747,15514.819485739357
100,307.0,14429.6,258.2,12641.3,1216.6,32610.4,318.33902210873737,14972.20974286968
